"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
0.00285852486674686,3.54613837783329e-05,0.0292116845695855,0.00385108095273217,0.000987224081568896,0.447127993370063,0,4.31021669680876e-06,0.000202475701232334,0.107913773749521,3.81489097018076e-05,5.87102473414257e-08,0.407769263488127
0.00116554282804472,8.10055391520317e-09,9.17512037383057e-05,0.0285743430524993,4.24046655951024e-06,0.000726373620825661,0,5.38129739552969e-09,5.75970227769528e-08,0.0292220299134208,1.45471752805992e-07,4.32724046528839e-10,0.94021550193156
0.00796143796687149,7.65140208042921e-10,0.00582970081253098,0.0109715840412383,0.00212147108090036,0.0133259718199909,0,0,6.53931019845945e-11,0.0250671570565009,3.59471373995264e-11,0,0.934722676355487
0.0921744579898907,4.79296712996355e-06,0.254594492919858,0.0205418781120969,0.136904789963744,0.0368785043132136,0,1.79506381233756e-07,1.03285064606037e-06,0.0623546357217942,5.73345593870644e-06,6.21971671952712e-08,0.396539440002139
0.006945529537031,6.52523011948521e-08,0.032577114231982,0.000241640022939263,0.000464102493693447,0.00346205648562009,0,4.81833724573939e-09,4.09911260897946e-07,0.0326275666430324,3.40979189794466e-08,1.05538912038928e-10,0.923681476400344
0.202242224964556,1.23134289683621e-05,8.62340402633527e-06,0.000775881178774457,0.0027797528872315,0.00886880072704067,0,1.28343935543629e-06,0.00045731085607601,0.750297999944377,6.30360626601787e-05,2.88229143157035e-06,0.0344898908155018
0.0037965015503978,2.3854124745577e-07,0.0549791926725662,0.0133245980045143,0.018918880259006,0.103084016946205,0,7.18074506924019e-09,3.3370004889428e-08,0.188503439725016,1.94322582088074e-08,1.33498846459272e-10,0.617393072184539
0.0221682538688472,4.05019590432853e-05,0.00433889206012607,2.67502958448093e-06,0.000792918966184147,0.0118821600330965,0,3.5321815489077e-06,0.000169519758651456,0.838633388226315,2.43982494791955e-05,1.27634473879179e-06,0.121942483322385
0.002448361470652,0.000101078799041568,0.026325845329985,3.59436787052831e-05,0.000813421400831157,0.525434205343173,0,8.79116119480202e-06,0.0112489345887062,0.36370447721766,0.000554438822538899,0.000242975722670428,0.0690815264648411
0.0134186382608447,7.05656977676495e-07,0.168588301772368,0.0403267628880043,0,2.55360086597335e-08,0,7.31801985454212e-10,9.00338282322119e-07,0.137218283049111,1.13568563179747e-08,5.12637781296524e-11,0.64044637035848
0.00432858122877048,0,0.00593463558704384,0.0132799641769405,0.467548224268001,0.182299589719366,0,1.08269122181656e-09,2.04904548435125e-07,0.165241739681775,3.91018260874064e-09,2.34606674692715e-09,0.161367053094614
0.687074931218004,4.99643557447575e-06,0.000452913188132604,0.0105720780789131,1.43669410941333e-05,0.000322615096903061,0,3.4023603821313e-08,7.86258893078533e-07,0.1537484771705,2.12329421000869e-07,2.51287828790665e-09,0.147808586746082
0.0201236794990408,2.01078079270285e-06,0.0479618285764995,0.00734465039285616,4.11644792604336e-05,0.000578310236606052,0,5.08264196932613e-07,3.08306970010596e-06,0.811052038288693,8.86919657319536e-07,3.06606266355415e-09,0.112891836426634
0.000536473385027442,1.5620980700371e-10,0.00195003354102069,0.000432845172915083,7.22322468022002e-06,0.000948245175802616,0,5.24398398226741e-11,1.34210507204434e-10,0.0171419104219572,8.42802187491256e-11,0,0.978983268651456
0.000468680958925713,0,0.00082463484962825,0.186035033607876,0.000241287662546545,0.00818652481418149,0,1.74397737301258e-09,3.77098950996027e-10,0.287401006182166,1.2589159898365e-09,6.50439970297867e-10,0.516842827894245
0.0110179506098352,1.47740890278537e-09,5.47446197375776e-07,0.017359228416242,0.000595087486615165,0.00786901120122443,0,7.0601914501805e-11,3.21457617430272e-09,0.316114763325727,1.79278353714215e-10,0,0.647043406572293
5.54419226449511e-05,4.37348013792207e-05,0.00161169193176446,0.000431018668945709,0.0138521890117769,0.75815029623513,0,0.0002807518278096,0.165171182276887,0.0268199644355348,0.00795318431439372,0.000373687071167883,0.0252568575025662
0.00744652171659065,2.34345609069072e-10,0.00148409203528774,0.000638151084599418,4.89638154227527e-05,0.00157548750042375,0,1.15160084511003e-11,7.25870841950582e-11,0.0797371785139549,2.46625909476365e-11,0,0.90906960499061
0.000904479379875703,7.8751350886496e-12,0.000251283658850732,0.00392231812806258,4.1743072705699e-07,5.22025477103179e-05,0,7.29382345867182e-12,5.64923008672532e-11,0.00259500668030928,2.52485610658133e-10,4.53368488131022e-12,0.992274291845784
0.0074069273662216,3.8240216739635e-05,0.336732542993494,0.00393681922729475,0.0366744470552406,0.15746044869148,0,1.24097232171454e-05,0.0012078389316819,0.112193022992431,0.000234441332918429,9.70941448284151e-06,0.344093152054799
0.00223628177479436,1.42516837225277e-10,0.00468765716783382,0.00158902643011012,9.40434871133183e-06,0.000496963246598955,0,2.02616949845621e-10,1.70203590197211e-11,0.130525518948539,3.47576079741663e-09,1.20303870905102e-11,0.860455144233467
0.000383433376912464,1.81068692941233e-07,0.00178999313018059,0.000100141309579183,0.000141184223545166,0.00215233760388298,0,8.89562993396484e-10,1.00393707184015e-07,0.0614664930190399,2.14482081591818e-08,2.38019808374844e-11,0.933966113512886
0.256354235348263,0,0.00653072235515024,0.00405099362416596,0.000554913873946572,0.0675290816526406,0,0,0,0.400727534405928,0,0,0.264252518739906
0.117710798312091,7.19240036331589e-06,0.235576494156426,0.000360713486990655,0.0389364532517933,0.236913817696158,0,0.000609341935267312,2.55517162981883e-05,0.152396313182345,3.43406061939631e-06,6.81727593890942e-08,0.217459821628887
0.536891880284139,4.92056314333545e-08,0.133123182080522,0.00437715488838124,0.000209436027327284,0.00946501631004733,0,5.25475651744115e-08,4.2546374619098e-09,0.0149349125218343,1.700084730005e-07,1.69734549604885e-09,0.300998140174097
0.341869732411116,5.0840574981667e-05,0.000313365681960561,0.000368378912833554,0.000931804304339861,0.357077876866841,0,1.11416747251797e-06,4.09565791655309e-05,0.26039242775387,9.0203249915895e-06,2.49635544129391e-09,0.0389444799260716
0.0389140264289294,0.0311158795533928,0.20926183201652,0.0249685295565368,0.00501316633538021,0.0619929056322919,0,0.00227630474283036,0.278144732940469,0.332661550562933,0.0104014485509473,0.000363424356187856,0.00488619932358146
0.256968196903858,2.70075079290177e-09,0.0143619364230758,0.016346078638409,1.22415891310727e-05,0.00903582584501245,0,1.45882397148049e-08,4.49033644865014e-08,0.0218952260635916,3.05341141194005e-07,1.73220720469862e-09,0.681380125271219
0.265974665307552,3.71905178552608e-06,0.0281587470659879,0.0201326544934554,0.000593443108109308,0.0107145170995246,0,8.09887239209417e-05,2.97368693299876e-06,0.276454712776949,4.82117527754828e-06,2.50605209478923e-08,0.397878732449984
0.000544023701180479,1.29226394601464e-05,0.0063593073259262,4.43441549213648e-05,0.00237132973224152,0.4327624723649,0,2.22396726068646e-05,0.0315309305189478,0.295882087282971,0.00393063392399459,0.000255382708301022,0.226284325974549
0.0557390251593366,1.95745404389704e-05,0.0106123765623358,0.0101669251674599,0.0107705506752971,0.0708018896847473,0,8.51642535919586e-06,2.18568568520052e-05,0.567406724453117,4.34970208432798e-06,4.275331808092e-08,0.274448168019654
0.000132866302359947,8.60140706400236e-06,0.000880006722153953,0.00080415976271932,0.000199093135437984,0.00127847539055961,0,8.01557096740744e-05,0.00650752711459065,0.970373410371319,0.00233562718549986,1.70689055166441e-05,0.0173830079931052
0.0237510030233338,1.18391599176357e-08,0.169624936630692,0.0118304782846422,0.00446982215671306,0.0813458630281683,0,7.79080246653555e-06,2.29734558532149e-07,0.156249183090307,1.70426878172519e-05,1.2200067720951e-07,0.552703516721465
0.000327420569943591,0.000253677566590479,0.0016033761999038,9.65372278235105e-08,0.00131979492797331,0.0827408053008405,0,1.09105636432585e-05,0.000686435814360965,0.847542027549601,0.00013362944507478,2.55729584619734e-06,0.0653792682289939
0.000240490544698967,4.0695493923481e-08,0.000523657863877913,0.000296190367833347,0.00114833056607268,0.0272558353614707,0,7.78709557281735e-09,2.60278016864951e-07,0.198653540107176,2.49036954804619e-08,3.33318589925581e-10,0.771881621191251
0.0268089242435371,9.65111564161648e-11,0.000131495163099947,0.00452960003302012,3.10008521159317e-06,0.000726659790429199,0,2.49474958388457e-09,1.66094177558563e-09,0.0669221799451487,1.52823291568676e-08,3.92999506780677e-10,0.900878020812022
0.000760123261566879,0.000626113301796183,0.0024456420267653,0.000183855294820446,9.39905814996832e-05,0.0012590269895964,0,2.07652826346217e-05,0.00217501689377073,0.985492523388496,0.000518793328483939,1.83209643260543e-07,0.00642396644092613
0.00125449437385536,2.18078524165356e-06,0.0275625590294666,0.00538116678072433,0.00537327763967594,0.281164216998124,0,4.19476336264805e-08,2.21371811712531e-05,0.134008706252219,4.18051084115435e-06,5.15930370637317e-07,0.545226522570677
0.00463749337765047,1.28580888559224e-10,0.00827523951929509,0.00381102815029633,0.000831275761450885,0.198767042260645,0,0,1.27703018765211e-10,0.065774577948344,1.17753327094843e-11,0,0.717903342714259
0.000375187607321416,2.11580910642275e-07,0.163461892150815,0.00108357470749896,0.00457255198016028,0.235333899186907,0,1.82953749105165e-07,0.000111314211874661,0.015679252004321,1.67124494678479e-05,5.46553639055288e-07,0.579364674613335
0.000151087970546388,0.00254655263062923,0.0325721619409703,0.0124465650871061,0.00042382155799072,0.0479231739058762,0,4.96689637286384e-05,0.000900116551331096,0.836502395245943,7.20097384207304e-05,7.53078948223434e-07,0.0664116933285098
0.00595002730255979,1.06967661978752e-09,0.00932827951160143,0.00114604955121049,0.000470176776291271,0.0458509893005616,0,2.11996809586693e-08,1.9986679127776e-08,0.0920627028905059,2.89234611871823e-07,1.08296284872518e-09,0.845191442093659
0.000388068164967226,2.15608754578243e-10,0.00380931390349679,0.000996800233398659,3.57080861878387e-05,0.00127209491849187,0,2.38953430948465e-08,2.0006727307354e-09,0.0162738862832176,6.99989706333295e-09,9.25606531979881e-12,0.977224095289462
0.00466563666380148,2.06112710833019e-09,0.045226457987438,0.0193667797774074,0.000485448308184728,0.0227251519060231,0,2.68582774793856e-08,1.77604108854825e-09,0.12668624986276,1.29327488901341e-08,3.62018328086965e-10,0.780844231504173
0.00270879533388308,3.55937493601899e-08,0.00930398482329725,0.0348302779373128,0.00013576363366712,0.00926401511113809,0,6.75763113391457e-11,4.6271827964491e-08,0.0317695738408639,3.20622483937409e-09,0,0.91198750418046
0.0409784203322669,0.000257692829481281,0.0902207789599791,0.000625656811260127,0.00062929102517792,0.393143043517894,0,0.000634772537030373,0.00124800343399953,0.390976270068659,0.0001674972044989,8.36152723890281e-06,0.0811102117525136
0.000672206338272064,0.000854488935526916,0.0177763592102935,7.04028259274102e-05,0.0290914325872649,0.418821320833667,0,3.85054313077406e-06,0.000283292555432706,0.368971958403776,5.36576655211108e-05,1.32475848023133e-08,0.163401016853604
0.00278705916714867,3.67809197676132e-10,0.00475505268953153,0.106962647266773,5.99310454111038e-05,0.00442234288009958,0,4.1491126699371e-09,6.34235831668089e-10,0.285186448986536,3.96774357471091e-08,2.39231903483884e-09,0.595826470743587
0.013270500921846,0,0.00253586116652184,0.00122367836194792,2.18996725096096e-05,0.000276641250359739,0,2.09825644121002e-11,0,0.00367508090630739,1.15215911652842e-10,9.50717679369629e-12,0.978996337574802
0.000384912632782212,1.10805591722936e-08,0.000244054827084574,0.00398783722080693,2.09948705210164e-05,0.00153560515519424,0,1.06799772989322e-08,1.74140282871409e-05,0.0393064320447104,4.79880203559847e-06,1.16652687297294e-06,0.954496762131168
0.0901021062505302,8.72474503634772e-06,0.158921522888885,0.00309551178597865,0.000752569125557823,0.511117940739568,0,8.51724466730983e-07,0.00030796930698252,0.106101780797546,4.30000904425575e-05,1.42920270767067e-05,0.129533730517931
0.000137832901768108,1.84331329594672e-07,0.00165261873507315,6.96866393354997e-06,0.000369499792567254,7.54845979072912e-05,0,1.02192290909949e-07,1.05081972387173e-05,0.99109979331229,6.26735156697055e-07,2.53012950563484e-08,0.00664635523914968
0.012789820610901,5.90548097958132e-07,0.0281445873765676,0.0440036880950461,9.33407636839985e-05,0.0407467036993524,0,1.86103809314003e-08,3.19519396973066e-06,0.0897615684372682,1.22998996424856e-06,4.82876671296613e-08,0.784455208387102
0.249060209032244,0.000199598230917684,0.000859586473982139,0.0650574835402213,0.000263863558355695,0.0137267401769633,0,2.98695175697197e-07,2.24252933152355e-05,0.453970863674674,5.40342642140891e-06,1.60930586133793e-09,0.216833526288424
0.000173404286391482,1.55112762545557e-08,6.09642967077772e-05,0.00145423742733275,0.00215014179017684,0.00672911408261942,0,1.40191339289813e-08,8.53947096388931e-07,0.021594727539671,3.86100111299112e-07,1.54396186306198e-08,0.967836125559863
0.00210764102945309,1.83411026947699e-09,0.0247878392532087,0.0160227259440271,0.0323082649696997,0.00526259750003669,0,3.20557487095456e-08,2.45212906763648e-07,0.0576284477476242,2.97623697087434e-07,2.16345065849645e-08,0.861881885194981
0.00517137959313488,0.000215179549127628,0.0042958195944657,0.00333459953328756,0.000385822171148194,0.0252409217597969,0,3.29323782921348e-06,9.93092759895538e-05,0.851601006467417,1.60167936473721e-05,2.95495921444707e-08,0.109636622474565
0.0435968894878443,3.09831664863526e-07,0.14510790853188,0.0847252908176719,0.00319832514595184,0.0683232056992887,0,4.30983261850484e-08,7.24285918988477e-08,0.165542095866035,6.63602108060047e-07,4.3038505054342e-09,0.489505191186789
0.0801416265997152,8.04705767445693e-08,0.0562326424868608,0.0610318830987524,4.55630065581192e-05,0.0430310633888038,0,7.51700269507445e-06,2.07442985398196e-05,0.140962134869781,2.36012882982453e-05,8.8141609282212e-07,0.618502262073327
0.103044694837927,1.38859481404307e-05,0.0850400871638076,0.0171462060044996,0.000370291279052341,0.279447326590501,0,1.7995831650095e-06,3.23561286540828e-05,0.276877135496598,7.47981033860259e-06,6.89584501658802e-08,0.238018668198867
0.0510063967685645,0,0.00546065030497398,0.000288333145935932,0.00142425310292394,0.00420221387373338,0,0,0,0.134858435929311,0,0,0.802759716874557
0.0668001437012354,0.000338327345538456,7.83931015243303e-05,0.00210683352002669,0.000604617496939822,0.185771465803823,0,0.00296445245627154,0.011150819150032,0.696033900415726,0.00134004985886882,1.2472554255766e-06,0.0328097498945874
0.00130550898207017,2.87095397315838e-09,0.0033585007184021,0.00279331922261159,0.00306756100127972,0.0163588998790136,0,9.47516178318147e-10,8.42117296104321e-11,0.0161844736531418,2.52593870465926e-09,0,0.95693173011486
0.0234836523951699,0.0103973906249816,0.0256247542976589,1.16098636973504e-05,0.00500406085575474,0.0898170890439536,0,0.000104973304371206,0.0105601437191705,0.797497442959593,0.000747528389644876,8.12269060737608e-06,0.0367432318553971
0.00863911985159225,1.34251163972059e-08,0.0438802130225593,0.00443776841804624,3.60157952095413e-05,0.0022180470183743,0,0,5.29522431334681e-08,0.0345955279911094,2.9681025158295e-10,0,0.906193241228939
0.000314093349946029,5.97017158339632e-08,0.0293154408235497,0.00421633211260238,0.00476123942527645,0.00205391824694772,0,5.46596047014354e-09,9.65000953326474e-07,0.832926779634168,2.19709554116991e-07,1.43130926059774e-08,0.126410932216234
0.00477950796251486,2.18544105284487e-07,0.0905469735478277,0.0176117713288244,0,0,0,4.35264640371533e-08,2.61156848955079e-08,0.220380141950049,1.85919966891392e-06,5.37699400766895e-09,0.666679452447867
0.12765288001386,0.000152085046985057,0.753870373967249,0.00128522244881204,8.02098205521627e-06,0.00981252395466668,0,8.94670873515119e-05,0.000125482683656665,0.101642229322378,2.66792166171355e-05,1.49694453880076e-07,0.00533488558191483
0.00778375117078298,3.23041846219479e-10,0.0351543883771086,0.015733621337967,0.0063369774921143,0.00208355309710973,0,1.74567803242364e-09,2.99047867416523e-09,0.0401278874692985,1.50784260625937e-08,1.77865865440211e-11,0.892779800900209
0.00218520457028748,7.56862993701498e-06,0.25008372562275,0.00214473703634155,0.000655178175887042,0.0739051822181654,0,8.16293303715704e-06,5.55111313898846e-05,0.117830256216262,3.06860274566576e-05,8.79573259054999e-07,0.553092907865226
0.00102354168868158,4.86094669512253e-08,0.0307039839496972,0.0195525366140602,6.2406178401368e-05,0.00568948727972937,0,4.48392780746003e-11,4.21281444661643e-09,0.0438667313878019,2.0218065313977e-09,0,0.899101258012701
0.0916523703721093,1.31253708688811e-07,0.00847987494681189,0.00392582557317957,7.58612367938969e-05,0.00212174032314917,0,2.00794013835708e-09,1.06566143978772e-07,0.315498276873037,5.88272828632773e-08,2.94905099099542e-11,0.578245751990352
0.000970338917338344,0.000237258239976214,0.0198608927972018,0.00287386476725787,0.00547876564797501,0.188932888154452,0,2.31537386554686e-06,9.6503417849209e-05,0.658800860834669,2.66029770467476e-05,6.95605007073087e-09,0.122719701916317
0.000429098162450665,3.05869562973684e-07,0.108268481090971,0.00201466691323719,0.00061266062883562,0.0795478414324541,0,1.36534844889822e-07,8.24621267452457e-07,0.470039288574329,3.17797299466109e-07,3.41568338559703e-10,0.339086378033179
0.00113477297756971,8.93153036379197e-10,0.0542116020970021,0.0609631954400509,1.30501200989218e-06,0.000907631339188983,0,8.19699780000657e-09,4.85767094101499e-10,0.562509986857779,9.17645946668182e-09,6.6916365909555e-11,0.320271487457105
1.14969200500063e-05,0.000203153268616172,0.291857868097349,1.73541041575301e-05,0.000277554155477906,0.242627248030311,0,1.27732035818113e-06,0.000193193239298504,0.11553199067981,4.01830549315345e-05,2.56143457341059e-08,0.349238655515295
0.0750697554292833,3.20512801142327e-07,0.0773519526922581,0.0790679786251533,0.000146505735769857,0.009822140646832,0,1.05808909938623e-07,3.51627772205447e-09,0.0946908021165594,2.45391520438408e-06,4.56099911616882e-08,0.66384793539096
0.000274902659527647,2.49270948714113e-10,0.024523221824689,0.000110432096986413,4.97714588981177e-05,0.00118278906751469,0,0,9.69791137997464e-11,0.00276391707555514,1.48135243133092e-12,0,0.971094965469098
0.305721486927864,1.73200628807137e-10,0.00365979163936027,0.314833396351328,0,4.06831307939551e-07,0,1.97475500821929e-10,2.85758046075029e-10,0.0202133208870483,4.97061232678143e-09,9.29232555494668e-10,0.355571590806811
0.00984709889141961,6.35541721782829e-10,0.0385769372109412,0.000141344925531277,6.51887639439284e-08,0.000237708782139724,0,3.53521448501113e-10,4.52302596211639e-07,0.103284816706767,3.31092887326782e-08,4.74902354128991e-09,0.847911537144466
0.000190271588889808,1.6737746929084e-09,0.00606555898436681,0.00197572616966237,0.000215839778918129,0.0128671801883061,0,3.43968105512689e-10,1.47928843520535e-08,0.0641747072577741,4.36675377424116e-09,1.0893781682657e-11,0.914510694843809
0.00438625465460648,1.22184305275762e-09,0.00188625095949421,0.0238296124759956,0.00030306605479533,0.00314186760264896,0,1.41857602527589e-09,6.67794666406735e-10,0.320452963240245,5.9949098787265e-08,2.51054009689445e-10,0.645999921503847
0.0593669853451489,3.26527115095901e-08,0.143406297419176,0.0067862060851755,0.150938930314868,0.0110243959067099,0,0,2.00252253913094e-09,0.0026069604082836,5.04185572211103e-10,0,0.625870189361218
0.000145876418851312,0.00672348472451826,0.0064315551125245,0.00064498680181337,0.000161839944876937,0.0073173119807218,0,0.000287158647519903,0.0234475020886026,0.947579697326018,0.00220642211606826,2.12095278209934e-05,0.00503295531066459
0.135593654538751,2.48498178042575e-06,0.00109972399557095,0.0124419323716682,0.000450177453742361,0.0144940147011782,0,3.52019206670528e-07,1.03216945432657e-06,0.34028806548811,1.61456701523556e-07,1.89540198868458e-08,0.495628381869816
0.000946431450866053,1.02948527899898e-07,0.114054460338146,4.06050273193183e-06,0.00100255510771703,0.031187064759747,0,2.55732843716259e-07,1.21650463688541e-06,0.052553375653655,3.4621004367977e-06,2.41122152371673e-08,0.800246990788477
0.0001647329806094,3.01510842665638e-10,1.49391643251231e-07,0.00227200715892411,1.49521495101022e-05,0.00481666550334187,0,1.07168542905066e-10,7.16189646940974e-12,0.0110934901295606,1.6659338403514e-09,6.30313164160693e-12,0.981638000598332
0.0526705408789009,1.0728631390095e-05,0.00414901439832344,6.17968700645721e-06,0.000144534280785838,0.0117332094739503,0,3.20374588595356e-08,2.13067840157764e-06,0.0749477651343785,4.51068155557216e-07,2.64131205213404e-10,0.856335413467118
0.00524409463715402,0,0.0154029363389154,2.49975316272584e-05,0.000207913107419492,0.0374737064023802,0,0,0,0.555674547279628,0,0,0.385971804702876
0.00112804457812721,1.5286589351856e-08,0.00144864293138865,0.00729570409128913,0.000430055244329877,0.0538669671893359,0,8.59001138712029e-10,1.99239832397134e-08,0.12008309577114,5.86251127232903e-09,1.63854891169476e-11,0.815747448245919
0.000998946321677711,1.92696356656504e-09,0.0206325110215204,0.0124270841195687,0.00367226741209606,0.00857117390828842,0,9.02125000439882e-10,2.12107642571351e-10,0.0220722233838463,1.28018663676324e-08,1.86936088623332e-11,0.931625777971246
9.81428556433815e-05,3.26864148388267e-07,0.0314592529209603,0.000473715914528677,0.0164586014732347,0.020483883749033,0,2.62778556251198e-08,1.10612016884111e-06,0.840221759155786,2.39658422481043e-07,5.65484834341181e-10,0.0908029444447334
6.63355993381158e-05,4.35409890632552e-05,0.0153775058929142,5.44201037735908e-06,1.38218746967492e-06,0.000926654842695917,0,3.37200872355536e-06,0.000136879243531764,0.97432270486999,3.16632316416633e-05,9.99937312209752e-09,0.00908450912488245
0.0326309934649738,5.43175548566918e-07,0.00162252309584663,0.00333807264241343,0.000756081871791762,0.0330855651412012,0,3.42907768272397e-07,2.032602749658e-06,0.126294574329804,1.67836853154659e-06,1.20776253343373e-07,0.802267471623117
0.0759928479823979,6.94796227955867e-11,0.00368754780649551,0.000997751565520381,2.24000386401729e-05,0.00404812769061929,0,4.67366461033721e-09,2.50782559325372e-11,0.00302317804694317,6.67115020795009e-10,3.77650534435116e-11,0.912228141396281
0.00221478016687984,3.90674352797173e-10,0.00192182399571047,0.00193108077025446,3.1160873384186e-06,0.000360359546834943,0,6.44810005776778e-10,0,0.00541216928907472,2.22546079184524e-09,5.57135409024299e-12,0.98815666687739
