"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","RTFRAC1","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
1.51758595943211e-05,1.77684913230281e-09,3.8481489143363e-06,8.65922613554486e-05,7.65021640167779e-06,0.000207474281043718,0.0114389537625385,0,2.26104451641408e-10,7.03207795375559e-09,0.104159269932088,1.24105249773087e-09,4.59217180607081e-11,0.884081025216058
1.38133308692703e-08,0,0.208601425328628,0.155816640307184,0.0826291791835207,9.56590399584739e-08,0.000153577657531619,0,0,0,0.363658942182998,0,0,0.189140125867767
8.00188496741564e-06,0.00133360336683527,0.0201588112165633,0.0026385431300945,0.00277657535790466,0.000510910815661749,0.0498993392558749,0,0.00510904107738142,0.00300458563032854,0.83393088641971,0.000284355572963539,3.61139916688095e-07,0.0803449851317982
1.89468614162642e-05,0.00019511061654746,0.000342754075762421,1.62728001511541e-06,1.08553885420651e-06,9.13628812077332e-06,4.30387274824421e-05,0,3.02067250878929e-05,0.000596931920691126,0.996164089203205,8.71554923141789e-05,2.71801445556625e-06,0.00250719925604761
0.00681928984011399,6.06564323512619e-11,0.00322369455100631,0.000558902102487175,0.000254346135958368,5.04694204039585e-07,0.00028848565437704,0,1.03092061033963e-08,6.41442100246194e-10,0.0392289927204791,3.68527262855005e-09,1.47266736222939e-11,0.94962576959007
0.00814450081099767,3.13881964255023e-09,0.0215580082020713,0.179251411879277,0.0494443220290292,0.000725562060858059,0.000132620600089697,0,5.44664191849439e-09,7.49241197790477e-08,0.0392127737862313,1.96299407063545e-07,5.83187430287782e-08,0.701530462503714
0.0129356103699025,0.0134160292168947,0.054315119200318,0.00883186736822666,0.00649182310138592,0.000137484556269211,0.240832855460209,0,0.0155831040144861,0.447452695946242,0.139177360860679,0.0538628674190472,0.000111750779785993,0.00685143170655437
0.000597718886378665,3.0027746382607e-08,0.00709931315760707,0.00829312467786856,0.0139385050099645,0.00884789943576416,0.425323552052217,0,0,2.47635622241684e-07,0.206439576496283,8.5253428100779e-09,0,0.329460024095205
0.0157697876866025,1.55142512292318e-08,0.00956816066585538,0.0963885869105904,0.00015642657984633,0,2.25281868132627e-09,0,4.26948455558987e-09,5.85532190961956e-08,0.0234441724532488,1.66869474225403e-07,2.31595339241845e-09,0.854672615928656
0.00536849168123171,0.000159882918310136,0.00136058295519631,0.326853792704155,0.0173141907180638,0.0216874405481661,0.109103680244202,0,3.44568441950036e-05,0.00548164701908875,0.494041152502264,0.000746120199762628,8.72609147656686e-05,0.0177613007506006
0.000201016068108117,0,0.00438684321139826,0.018727079513574,0.015487654853936,9.85199374611999e-07,0.00022517082184757,0,0,2.30369984705835e-11,0.0378484422042745,2.89569299327775e-10,0,0.923122807814881
0.00243862307824438,0.000490271843770308,0.110705683771052,0.0394485361169295,0.00903575677301884,0.00105588458114573,0.158595957509528,0,1.63995829191209e-06,0.000201629564417779,0.660325208613378,4.30208501276988e-05,2.18431642959247e-07,0.0176575689084542
0.00177340618032474,4.78815907106908e-06,0.147663012093382,0.0502159460261726,0.0366106053315097,0.00143689721248668,0.459191784965144,0,3.90030763104017e-08,4.61771748003376e-06,0.119598468089831,8.96642964846992e-07,2.58082411849221e-09,0.183499535997733
0.000326051017101359,5.08555834615642e-05,0.0306756475861673,0.000414319369111175,0.000208895935281222,3.85524008225205e-05,0.00904026993291407,0,1.36838073814143e-05,0.00019575661097916,0.928210537898066,3.59634729795258e-05,2.87646891659574e-07,0.0307891787388438
0.331196547222955,1.4122581041494e-06,0.135427925983604,4.16176104968193e-05,4.2315523705813e-06,0.000299085245656986,0.333715066261642,0,3.90500470194584e-06,0.000431917589338028,0.102763952667699,3.38726354432216e-05,6.61977333420573e-07,0.0960798039906547
0.00018040073076026,3.50779913008806e-05,0.00277220571400515,0.00048855705864533,0.00042894712470311,0.000110103491761172,0.00249916872187349,0,1.49305198472859e-07,9.4524513199499e-06,0.965514207390349,1.84658609923562e-06,9.17278241625432e-10,0.0279598825167061
0.112773606840132,6.54010185042402e-07,0.0179508988633679,0.0202210449710534,0.0177993355858504,0.00145714516848271,0.0933272138538974,0,4.2500842645777e-07,4.87713781786133e-06,0.0839644718254427,5.58041224874854e-05,3.27424937711736e-06,0.652441248363481
0.000151326429776893,3.80639589952531e-06,0.0100867887266646,0.00088714827098424,0.00611352441211461,0.00548178923620523,0.110702102628856,0,8.60988459215101e-07,8.26864422367899e-06,0.049656371668099,1.05051332102827e-06,1.97564646160485e-09,0.816906960109749
0.0128302477164248,4.44550640575813e-10,0.018145175643042,0.0147590344706095,0.0665452071298075,0.050543832472873,0.00219986320779266,0,6.84846029450477e-10,7.08392047739036e-10,0.190525830755484,1.18567085954752e-08,7.14202303548684e-11,0.644450794838048
0.000675065239144247,4.55820363930418e-05,0.016356045666042,0.0937431302600841,0.0598366504782065,0.00266549577929574,0.0161720180335513,0,0.000438551623306301,3.77474207340354e-05,0.237763840920433,2.35075933532272e-05,1.09616077067366e-07,0.572242255333379
0.18280762392193,1.98177213442093e-07,0.0100009061303578,0.0105325360966975,0.00111772047621409,2.07390906614495e-06,0.00083656796999851,0,2.00784904383388e-09,7.83317279828978e-08,0.0586030866828665,4.45518157013191e-08,2.61244831256571e-11,0.736099161718138
0.00884120604776425,9.24413481360549e-07,0.0301456703818476,0.0510345870902665,0.0267383756064976,7.83442220950816e-06,0.000183640801037624,0,3.65706365494394e-07,6.66531259030179e-06,0.830599508809419,1.1807073693849e-05,1.96395846433586e-08,0.0524293946952435
0.000527139490824355,2.78045255800275e-08,0.0284590441936359,0.0253841837656338,0.0210867343032867,5.0840200983747e-05,0.00361030299485453,0,2.17544863808948e-10,3.70359830274501e-09,0.173352740146981,5.3907150914091e-09,0,0.747528977787417
1.50988472727342e-07,8.40651800370827e-08,0.00253697485581088,0.0221328927549983,0.129923357421511,3.87610654491551e-06,0.000919923538344916,0,9.00186958577428e-11,6.27793206932954e-08,0.0134007367009203,2.65910325123162e-09,0,0.831081938039774
0.00850074286576513,2.30540765082898e-07,0.00243667061448433,0.142151964103132,0.138753149913408,8.68247244672974e-05,0.00765018403264235,0,4.85048347533252e-10,6.50021306749636e-07,0.214449848455979,1.56186585152014e-08,9.49093261652976e-11,0.485969718529434
2.00616629828397e-06,0.00132744097471016,0.0138750445515331,0.00320290194155977,0.00289122264380974,0.0225058273038474,0.0318366831493994,0,0.00132471770644766,0.00021652156083436,0.852485361133357,1.97552872252489e-05,7.81042622426625e-08,0.0703124394767154
0.00736587371619215,2.988183066996e-06,0.0332290150621842,0.00022816213575868,0.000718961022487969,0.000134397784967735,0.00848275775117665,0,1.44872255440254e-07,3.55881065690914e-05,0.857737414654554,5.05622151284545e-06,6.17411407319187e-07,0.0920590230778675
0.00845931057199342,8.84043773229612e-10,0.00922121999971446,0.121010312552742,0.107080226144679,4.34820673932052e-06,0.000670059546910191,0,1.97113677411663e-09,8.16200988980679e-09,0.274076955331079,6.25196826049163e-08,3.49080786495816e-09,0.479477490618462
0.000142481397726421,3.56288456117981e-10,0.00507613429958015,0.00209088642013417,0.00268853111624461,0.000374796602786159,0.0130066638969525,0,0,3.34405631381837e-11,0.0383218657881681,8.09025116812004e-12,0,0.938298640080589
0.00173431133272745,6.02122811460335e-08,0.157311294191153,0.0649953358482221,0.0514113498748452,1.06135365741813e-06,0.00131388191580872,0,3.41456384595544e-08,2.04787045867937e-07,0.409345223913643,1.42380006851434e-06,4.16167265737091e-08,0.313885777008182
0.00618795425742057,0.000351783309167579,0.00280427400384666,0.00660101388049151,0.00749320756280859,0.000762669336928482,0.167864053305454,0,1.42472758191974e-05,0.0182615470070649,0.351011208812027,0.003145065721412,0.00177554762183551,0.433727427905723
0.239896662517712,1.27384574971292e-07,0.0395897049869151,8.70514357684943e-05,0.00339167035292701,0.000648497590070194,0.0414577465710095,0,5.47808750304667e-05,3.95594742716925e-10,0.297188226173962,6.00257351530523e-07,7.01794889467325e-11,0.377684931388905
0.121139782732339,9.25292067526027e-05,0.00223285605581369,0.00212599227361631,0.00256995116327127,0.00655190099271846,0.549540512466461,0,2.26585805312352e-06,0.00017161460589005,0.22556889123149,3.87124564863049e-05,9.77093462121434e-09,0.0899649811861735
0.0320299936245583,2.01086001320379e-06,0.00023200177130639,0.000237910127088309,0.000233165798568873,3.4734480097867e-05,0.00556428434564784,0,4.83975771350502e-09,1.35905873845498e-07,0.0201439082311907,1.93480834831064e-08,8.75217927244133e-11,0.941521830580291
0.0841153449366746,0.00217925177836811,0.0116622102466607,0.0110208491203705,0.0100597519142896,0.0012110924411671,0.0134297934928702,0,0.000101312368351981,0.031279858219982,0.811048167981773,0.00387547318619226,2.88040008704922e-05,0.0199880903124302
0.00631207989001233,0.00012446540580471,0.000694569150915118,0.000310437102698485,1.09921797550773e-05,0.0161707646363148,0.585834061248973,0,3.74708278069915e-05,0.00792903181430706,0.0924107626466535,0.000287046606776282,3.41869135842895e-05,0.289844131576398
0.0177665718575802,9.66381424983697e-08,0.00163646259274997,0.0254593973659087,0.404382401154553,0.000212095110724656,0.0106818176242196,0,1.65889383658281e-07,5.98821361573784e-09,0.0973763468428277,1.74693926296585e-06,1.76573181217462e-08,0.442482874339115
0.00465578648614373,8.88219239910839e-08,1.0984480491506e-05,0.00498489995775128,0.00518730826703647,7.46186426634372e-06,0.000554142657206635,0,1.06556348780378e-08,6.04213870169695e-08,0.0249716941154404,8.81308634887889e-08,7.4991399315249e-10,0.959627473391941
0.0190988700651589,0.000255446528760746,0.0168531808533587,0.00964037713409611,0.00780501413124752,0.000630756564233887,0.0421305526005196,0,6.7793582221286e-06,0.000358671904618805,0.760810792956277,7.07964435878487e-05,2.9729934204823e-08,0.142338731729984
2.87887730637049e-06,3.27154222074247e-05,2.83747451938668e-07,4.07311833687974e-05,1.06218559938078e-05,6.6911559275574e-07,1.17879357914e-05,0,0.0354295324302449,0.918162459211895,0,0.0381325216205,0.00817527546330908,5.23136338627863e-07
0.000654703566771243,6.35847253649971e-05,0.0175889160087655,0.00156746549331334,0.00151481759725446,0.000495658589068312,0.038674605068378,0,1.72336765139884e-05,0.000186488915691684,0.697316019754494,2.78546211422791e-05,4.86161920445288e-08,0.24189260336705
5.13215802103144e-05,3.85108505720788e-10,0.00896608655036475,2.51806147714221e-05,9.0787336056039e-06,0.000146448901918628,0.0025084847713214,0,7.95812747871042e-11,3.28479203547632e-09,0.0150026952008967,4.25108192155926e-09,3.44456561065288e-11,0.973290695611902
7.51241661920876e-05,0,0.0189807549949125,0.013456203166631,0.0126244131144119,0.00078684318654062,0.0350116241815303,0,1.59771994029625e-10,3.641537717599e-09,0.0721176370547507,1.52226161276665e-09,1.18290186630281e-09,0.846947393628558
0.0116422287724876,3.20625086342115e-08,0.0228372120995278,0.00128091462932786,8.62609572413939e-06,1.1659984306449e-08,4.1524921352731e-05,0,4.30557628548948e-10,4.00315470444186e-08,0.0695665480117399,2.92826734273646e-09,3.98533065407659e-11,0.894622858317122
3.60880185633338e-05,2.87203014034101e-12,0.00424515514061546,0.00380343142481559,0.000933222437456957,7.34306340536057e-05,0.00105441522849811,0,0,6.95427048543355e-09,0.950375042526883,1.07716019694757e-10,7.33209971172095e-11,0.0394792074509332
0.000194530101730667,1.0618459817662e-06,4.41822042859872e-06,0.091913131614161,0.0486214376290017,0.00323474826925321,0.0925903467907569,0,1.40913249856383e-08,7.63754967246144e-08,0.130918549935292,1.64967773976906e-08,7.17960600242915e-11,0.632521668557999
0.00413372808286068,1.96376915927134e-09,0.0112198793693497,0.0131598078250792,0.0131371398981461,0.00602041453862597,0.0491351469504735,0,0,1.31493172355961e-10,0.464115409882022,8.67445992768672e-11,0,0.439078471271437
2.91757742333155e-06,8.32397165972882e-07,0.0526542774584209,0.0127250841191143,0.00746343139368469,0.462897431109801,0.360118892692945,0,5.38764837446463e-07,2.95013872037896e-06,0.0724718008904961,4.71249430076897e-07,3.74352078324321e-08,0.0316613347727531
0.000342831385292802,3.36262176776572e-08,0.00298075574668214,0.00948105213927037,0.0179025121754153,0.000203378192757643,0.00720232235101926,0,1.0184433126373e-09,5.09905028597581e-08,0.0365390391925928,3.31066664265735e-08,1.74933752376359e-09,0.925347988325802
0.00300213695690894,2.49925454698038e-10,0.00144057083724501,0.0305983456061995,0.0283325548732247,0.000475982986324286,0.0135423651771096,0,1.97196267296472e-08,6.98190459489996e-08,0.282576077393484,4.77790596839136e-07,1.59251026281481e-09,0.640031396997798
0.000147250091407439,0.000413760213522301,0.0324808569901161,0.000235367512192285,0.000167606675238742,6.26742966585352e-05,0.0100122608960186,0,3.07169827976599e-05,0.00046996545684661,0.905873556895509,6.00210846984683e-05,5.05904754121866e-06,0.0500409038574536
0.000841350224469319,1.12902045554685e-09,0.309228478980888,0.000137468782230447,0.000261151166286461,0.000692212653217797,0.0795406172968705,0,1.51003671512807e-09,2.7308703161639e-08,0.0891260491738967,1.22599452446557e-07,6.28550570920358e-09,0.520172512889423
0.00531325096666677,2.76944832220653e-10,0.00804169560854902,0.00868338953240663,0.00693300357634376,5.71894443775956e-06,0.00168940286443865,0,1.66731788588518e-10,1.66842524744356e-10,0.00519348637978576,6.5265672530798e-10,2.70382029220341e-11,0.964140050837158
0.000264242246914636,2.50177240778268e-05,0.064366658469329,0.0218530778752861,0.00510121780343434,0.00023212894046581,0.00947058554516313,0,4.25396873219553e-07,2.30104748845447e-05,0.83145905985603,5.66904634103499e-06,9.44448934449719e-09,0.0671988971767105
0.135926612063002,6.9359124489867e-07,0.229127760996359,0.00949791489508714,0.00676280705234601,0.00251441117067402,0.00915222281131732,0,8.49136131334952e-10,1.27973788095487e-06,0.0279875544379001,2.16255673498601e-08,0,0.579028720769485
6.09849122058228e-05,0.0124485856342907,0.00078245608212199,3.99240980650517e-05,3.02902047063769e-05,0.000234754140211364,0.000359346179529903,0,0.000186556476313098,0.0393147513910964,0.910684803467599,0.00296147999719269,0.000205136491626783,0.03269093092504
4.62531450110887e-05,0,0.0223122644889359,0.0548797713939236,0.204517048535381,9.15983453167237e-06,0.00364165958658716,0,1.13283001042111e-07,2.72759967174655e-08,0.0560471550927635,6.24245494935167e-07,4.67120992760644e-09,0.658545918447163
0.132540319461537,3.96906312620701e-08,0.000247617923953408,0.0764605509535255,0.052831674875262,7.60084988210347e-06,0.00140463603968257,0,9.36584698962818e-10,0,0.122752262134541,1.12640649450516e-08,2.29163694011772e-10,0.613755285641172
3.81146967661376e-07,0.000183293230935594,0.142855100598848,0.00852997285739681,0.00539188849499782,0.000112616016699353,0.133412887450233,0,0.000268702996084223,0.000781052793039706,0.513072055389285,0.000116678317501943,6.25302617136675e-07,0.195274745405393
0.10172890437738,2.06443893992281e-07,0.156697913318504,0.0168779201833942,0.0247111361317412,0.0113974163130965,0.0178602979235417,0,7.63037015007631e-08,5.52092921801281e-07,0.058219488483714,5.07325940033244e-07,1.17783796162761e-10,0.612505580984386
0.000386731416859838,9.61189721552976e-10,0.0275113730503443,0.0477368506258357,0.0222645715162488,2.4337839994858e-05,0.00290688094131845,0,7.67302181668123e-07,3.5021357684029e-05,0.733906399188848,4.8753092115431e-06,5.95409562378068e-07,0.16522159508072
0.000532927135967567,5.31043425956168e-08,0.00622045826846838,0.0100212828131172,0.0119125574641231,0.000422276295311753,0.00198955672403145,0,9.47834523441982e-09,6.30861070057208e-08,0.837371226351212,2.20523946555135e-08,0,0.131529567226579
0.0558320421444553,0.000748283535141883,0.0345479255814076,0.187429445251689,0.0192013913261371,0.000234045600067965,0.0583171798239493,0,5.8442695696176e-06,0.00368610384719539,0.578234228777467,0.000282885027753331,1.0006229281207e-05,0.0614706185858856
0.0010866064085249,7.25430201309643e-08,0.00680879666638228,0.0902141822967168,0.139928416360346,0.000481760309010131,0.0292238757416122,0,4.87195654742419e-07,1.87965393936666e-06,0.0483689801679841,3.77155852912988e-06,7.28310279031043e-07,0.683880442788001
0.000698617630741719,4.61242157913875e-09,0.0532273715733416,0.129389232611375,0.106424172000643,0.000101393766900887,0.0194074080433151,0,2.83706879296425e-07,1.53045655546778e-09,0.483935882190357,1.81975287489502e-07,1.98288317665555e-09,0.206815448375397
0.00451708527310527,4.91921105553832e-06,0.0847437497793967,0.0766294232253156,0.10624932645053,0.000493988613189813,0.262305228548776,0,1.26906588603183e-07,9.22340405608284e-05,0.132981438507004,7.49510794039605e-06,3.41222345909672e-07,0.331974643114192
6.41347873196552e-05,5.83896737939776e-09,0.00490398934384845,0.0283209473469375,0.0576175598756403,0.000205245935883687,0.00824517649707312,0,4.15507282236815e-09,4.50439444707424e-08,0.0681267230173682,1.48003984279061e-07,3.5727573639148e-10,0.832516019796684
0.00644823643275739,1.0836255955302e-07,0.000655974001987756,0.045226976203194,0.044757883124522,0.00916505156719634,0.0139642809681623,0,5.20029714375901e-08,6.98277268714383e-08,0.651057545878243,1.31597858526846e-08,4.57219977929282e-11,0.228723808425171
0.005055622949423,4.45248148903141e-06,0.0251801692418902,0.0316272255796855,0.0444647796635648,0.00184074134897477,0.0354554774087173,0,1.79378641140357e-07,9.2231546905631e-06,0.177689460476939,2.17033273932653e-06,1.50525120249379e-09,0.678670496477995
0.399593288639766,8.96374097835493e-07,0.0180243704393734,0.066482065512213,0.094618965794918,3.95281556123539e-05,0.019518195747282,0,2.85310964786881e-06,4.26289351223403e-06,0.0427408526339492,3.86499837676598e-06,4.32133687868945e-08,0.358970812487883
0.0183450269207295,0.000774766350906592,0.00247871401805103,0.0130079030774152,0.00994787945753725,3.58846697097596e-05,0.030222154746259,0,0.00235975144345111,0.820493485966965,0.0534011809282284,0.0317231306556149,0.00627201176876799,0.0109381099963644
0.0211641194651651,1.71934196364416e-07,0.0322686555140982,0.0918520279661879,0.115493387008596,0.000117114999634758,0.0114023981732466,0,9.7705824526857e-09,2.59555953265763e-08,0.0240049384100828,4.04957233040711e-07,2.25540743400725e-08,0.703696723291307
0.0113126021804123,0.000115343273854396,0.0178826000255385,0.00437190998281741,0.00343120614875986,0.00439139379112533,0.297205330919277,0,2.30372302513002e-06,0.00026799089714593,0.388012808823279,1.5489958703488e-05,4.02220815006019e-07,0.272990618055247
0.000242700836918548,0.000462411065517904,0.0196732820434924,4.19247134248599e-05,0.000113766149622983,8.66426271685547e-05,0.0278949029873164,0,0.000224412175468772,0.00674418640247392,0.926900134388581,0.00099434762022303,2.5542259183853e-05,0.016595746730608
0.00164015606849234,0.000107692542695005,0.010238962470623,0.0082407935009033,0.0039187400704405,0.228292313699918,0.011158392730701,0,7.44152950236087e-07,0.000179237147341507,0.610669229937019,2.22326142385529e-05,7.20547068243406e-06,0.125524299593995
0.00126822843832596,6.7295002480212e-08,0.0436914888982344,0.116065682093842,0.0219290107247956,1.11339821436322e-05,0.00159432050343555,0,1.28059819005307e-08,1.03994650710201e-07,0.193974740361983,7.11050692075745e-08,2.00444741343364e-10,0.621465139596092
0.00027472396599024,1.18649542991865e-06,0.00172653236557042,3.06993842790923e-05,0.000461282513838484,0.0248395144548345,0.000751205388650776,0,3.33629663924891e-06,7.50998969970191e-06,0.495128236516295,3.17022844260902e-06,1.16334125458039e-07,0.476772486066205
0.00783723970133085,0,0.113594401102566,0.000847951486585055,0.000911784640957884,0.165498055234246,0.0122245497456356,0,1.24569944935278e-10,5.73722084720508e-08,0.0214350342506714,3.16681910136475e-09,1.03788007847769e-09,0.67765092213653
0.00495863785183475,1.04715864250901e-09,0.195919612916615,0.138246090676045,0.118875656126598,7.09747593278638e-06,0.0138866672176562,0,1.04114952829929e-09,1.53549580373583e-10,0.280614097747199,4.0485722636989e-08,1.21936293083729e-09,0.247492096041176
0.0499100375316672,6.64501963048794e-09,0.0763445411008114,0.0119451768962639,0.00999261279725266,0.000253893718524454,0.0496823265281912,0,2.8659766798681e-09,1.48149824384334e-09,0.153724777931567,1.36178386712793e-07,7.43356601943282e-09,0.648146478891274
0.000332708772874554,3.94630926824652e-09,0.000521650278256786,3.10543806162964e-06,0.00122609701843081,0.00280724739912766,0.493138352693167,0,2.23861341538594e-10,8.80413130040893e-09,0.123064710549461,2.32431870693013e-09,0,0.378906112552001
4.80752965832647e-05,1.1168400856806e-05,0.0237945536000685,0.00206965268137705,0.00174235280592692,0.0659667315183676,0.197430924548282,0,1.69496089120396e-06,3.04655087577849e-05,0.510234851482744,5.53103710108614e-06,4.46460820608251e-07,0.198663551698223
0.000748067843304706,2.34248033623538e-08,2.20829182807345e-05,7.91384450086229e-06,0.0015112374205868,1.49520357432232e-05,0.00136371661945142,0,4.39352812495489e-11,1.79197915845899e-09,0.173986486812025,5.20318595816678e-10,0,0.822345516725071
3.37225402137961e-05,0.000104728977893926,0.000720350659070082,3.15376382323217e-05,2.70278241351311e-05,6.56005212439694e-07,0.000206243172558225,0,1.86275120363957e-05,0.00682823763555296,0.991169628678691,0.00082069149975575,2.80151003102624e-05,1.05327563372178e-05
0.0237767543859973,0.0718588289100661,0.0567827493653301,0.00255946644759622,0.00108295285782452,0.000246029438950474,0.0261338010786496,0,0.002573500822202,0.72218657986164,0,0.0906638065991153,0.000724740603552613,0.00141078962907533
0.0137310516367606,0.0209535179085803,0.00181021028061316,0.00147687039016641,0.00122910669434926,6.22753821567101e-05,0.000868418425995988,0,0.00529460482513037,0.502080918608967,0,0.0811107309894285,0.000351322582297933,0.371030972275554
0.000128623352041421,5.53689326634657e-09,0.0879422755779616,0.107689003556852,0.0841649239333923,1.94673315037405e-06,0.000726741666051,0,5.26602288066586e-09,1.90149407446407e-09,0.253648569501604,2.44766804063638e-07,6.44652927855997e-09,0.465697651761205
0.000110511344497028,0.000265830795339868,0.0148123285721645,6.53456385291167e-05,6.87497074904615e-05,0.372832838391384,0.166859450521644,0,9.71010576201275e-06,0.00212425561540758,0.351051728828605,0.000260854222185879,2.38135653991745e-05,0.0915145826915906
0.0243619529852115,2.16732680482029e-07,0.0147975566197687,0.123268505828872,0.14616929072247,8.77080306322537e-05,0.0065014919672334,0,2.00397667070337e-10,2.32805581636415e-07,0.15016660587904,1.32197277715663e-09,0,0.53464643690614
1.22841059069275e-05,4.7806915782394e-06,0.00908020654480856,0.000274678548508052,0.000301613053109845,0.000354797069710442,0.169351098953451,0,1.59595264757499e-08,3.42726623263684e-06,0.0360619430899606,6.87329052833696e-07,4.26919668772959e-08,0.784554424696187
0.139950466088115,1.00351487238356e-08,0.00374992971396462,0.186738119541786,0.000647826150834568,2.99495140807213e-05,4.78804219549256e-05,0,1.16884146919671e-08,3.21975048059991e-08,0.0197954345984731,6.27214954900856e-08,3.21811307686787e-11,0.649040277296046
0.00644203714782986,0,0.0927623624396546,0.00239434523790056,0.0126238212534193,5.41108353007309e-05,0.00348011418102981,0,0,0,0.189614522924884,3.57931716721434e-10,0,0.692628685622048
0.00109816075589753,2.70857976719939e-05,0.169034373624237,0.0425215415886137,0.0138049248827857,0.000254512643497902,0.0885405990074098,0,1.49684320826155e-05,0.00287240897137662,0.650692552602667,0.000333909817068439,0.000113682218486925,0.0306912796582047
0.00309991601327097,1.51220271473995e-09,0.00525386424109574,0.193148994496127,0.30322327523291,4.74868672314533e-05,0.0103897387641656,0,1.22327319318508e-07,1.00827370500773e-06,0.172747198832944,2.46778180488017e-06,3.05211451703652e-07,0.312085620445772
0.00988329791754038,1.92382392568403e-05,0.00398611057964706,0.0105790868666859,0.0129323830148901,0.000775892819682112,0.00883450929835975,0,2.17751318425238e-08,2.83783870640277e-06,0.897017164145582,4.10367704497626e-07,9.3207316955638e-10,0.0559690462047397
